EarthRef.org -- GERM Partition Coefficient (Kd) Database														
Database development and maintenance by the PACER Team -- Data contribution by Roger Nielsen														
														
DATA:														
Rock Type	Mineral	Z	Elem	Value	SD	Low	High	Kd Type	Reference	Definition	Notes	Inserted	SiO2	SiO2_sigma
TMZ quartz monzonite	Zircon		Ta	1.9	1.9			Phenocryst-Matrix	Nardi 2013 10.1016/j.chemgeo.2012.10.043	Solid-Melt	CBK addition	30-DEC-2019	NaN	NaN
TMZ quartz monzonite	Zircon		Th	18	18			Phenocryst-Matrix	Nardi 2013 10.1016/j.chemgeo.2012.10.043	Solid-Melt	CBK addition	30-DEC-2019	NaN	NaN
TMZ quartz monzonite	Zircon		U	141	141			Phenocryst-Matrix	Nardi 2013 10.1016/j.chemgeo.2012.10.043	Solid-Melt	CBK addition	30-DEC-2019	NaN	NaN
TMZ quartz monzonite	Zircon		Y	79	79			Phenocryst-Matrix	Nardi 2013 10.1016/j.chemgeo.2012.10.043	Solid-Melt	CBK addition	30-DEC-2019	NaN	NaN
HQM quartz monzonite	Zircon		Tb	21	21			Phenocryst-Matrix	Nardi 2013 10.1016/j.chemgeo.2012.10.043	Solid-Melt	CBK addition	30-DEC-2019	NaN	NaN
HQM quartz monzonite	Zircon		Dy	44	44			Phenocryst-Matrix	Nardi 2013 10.1016/j.chemgeo.2012.10.043	Solid-Melt	CBK addition	30-DEC-2019	NaN	NaN
HQM quartz monzonite	Zircon		Ho	104	104			Phenocryst-Matrix	Nardi 2013 10.1016/j.chemgeo.2012.10.043	Solid-Melt	CBK addition	30-DEC-2019	NaN	NaN
HQM quartz monzonite	Zircon		Er	179	179			Phenocryst-Matrix	Nardi 2013 10.1016/j.chemgeo.2012.10.043	Solid-Melt	CBK addition	30-DEC-2019	NaN	NaN
HQM quartz monzonite	Zircon		Tm	399	399			Phenocryst-Matrix	Nardi 2013 10.1016/j.chemgeo.2012.10.043	Solid-Melt	CBK addition	30-DEC-2019	NaN	NaN
HQM quartz monzonite	Zircon		Yb	489	489			Phenocryst-Matrix	Nardi 2013 10.1016/j.chemgeo.2012.10.043	Solid-Melt	CBK addition	30-DEC-2019	NaN	NaN
HQM quartz monzonite	Zircon		Lu	613	613			Phenocryst-Matrix	Nardi 2013 10.1016/j.chemgeo.2012.10.043	Solid-Melt	CBK addition	30-DEC-2019	NaN	NaN
HQM quartz monzonite	Zircon		Nb	0.3	0.3			Phenocryst-Matrix	Nardi 2013 10.1016/j.chemgeo.2012.10.043	Solid-Melt	CBK addition	30-DEC-2019	NaN	NaN
HQM quartz monzonite	Zircon		Ta	1.2	1.2			Phenocryst-Matrix	Nardi 2013 10.1016/j.chemgeo.2012.10.043	Solid-Melt	CBK addition	30-DEC-2019	NaN	NaN
HQM quartz monzonite	Zircon		Th	13	13			Phenocryst-Matrix	Nardi 2013 10.1016/j.chemgeo.2012.10.043	Solid-Melt	CBK addition	30-DEC-2019	NaN	NaN
HQM quartz monzonite	Zircon		U	66	66			Phenocryst-Matrix	Nardi 2013 10.1016/j.chemgeo.2012.10.043	Solid-Melt	CBK addition	30-DEC-2019	NaN	NaN
HQM quartz monzonite	Zircon		Y	106	106			Phenocryst-Matrix	Nardi 2013 10.1016/j.chemgeo.2012.10.043	Solid-Melt	CBK addition	30-DEC-2019	NaN	NaN
PIQ ultrapotassic syenogranite	Zircon		Tb	37	37			Phenocryst-Matrix	Nardi 2013 10.1016/j.chemgeo.2012.10.043	Solid-Melt	CBK addition	30-DEC-2019	NaN	NaN
PIQ ultrapotassic syenogranite	Zircon		Dy	59	59			Phenocryst-Matrix	Nardi 2013 10.1016/j.chemgeo.2012.10.043	Solid-Melt	CBK addition	30-DEC-2019	NaN	NaN
PIQ ultrapotassic syenogranite	Zircon		Ho	96	96			Phenocryst-Matrix	Nardi 2013 10.1016/j.chemgeo.2012.10.043	Solid-Melt	CBK addition	30-DEC-2019	NaN	NaN
PIQ ultrapotassic syenogranite	Zircon		Er	160	160			Phenocryst-Matrix	Nardi 2013 10.1016/j.chemgeo.2012.10.043	Solid-Melt	CBK addition	30-DEC-2019	NaN	NaN
PIQ ultrapotassic syenogranite	Zircon		Tm	218	218			Phenocryst-Matrix	Nardi 2013 10.1016/j.chemgeo.2012.10.043	Solid-Melt	CBK addition	30-DEC-2019	NaN	NaN
PIQ ultrapotassic syenogranite	Zircon		Yb	303	303			Phenocryst-Matrix	Nardi 2013 10.1016/j.chemgeo.2012.10.043	Solid-Melt	CBK addition	30-DEC-2019	NaN	NaN
PIQ ultrapotassic syenogranite	Zircon		Lu	319	319			Phenocryst-Matrix	Nardi 2013 10.1016/j.chemgeo.2012.10.043	Solid-Melt	CBK addition	30-DEC-2019	NaN	NaN
PIQ ultrapotassic syenogranite	Zircon		Nb	0.6	0.6			Phenocryst-Matrix	Nardi 2013 10.1016/j.chemgeo.2012.10.043	Solid-Melt	CBK addition	30-DEC-2019	NaN	NaN
PIQ ultrapotassic syenogranite	Zircon		Ta	0.8	0.8			Phenocryst-Matrix	Nardi 2013 10.1016/j.chemgeo.2012.10.043	Solid-Melt	CBK addition	30-DEC-2019	NaN	NaN
PIQ ultrapotassic syenogranite	Zircon		Th	11	11			Phenocryst-Matrix	Nardi 2013 10.1016/j.chemgeo.2012.10.043	Solid-Melt	CBK addition	30-DEC-2019	NaN	NaN
PIQ ultrapotassic syenogranite	Zircon		U	43	43			Phenocryst-Matrix	Nardi 2013 10.1016/j.chemgeo.2012.10.043	Solid-Melt	CBK addition	30-DEC-2019	NaN	NaN
PIQ ultrapotassic syenogranite	Zircon		Y	104	104			Phenocryst-Matrix	Nardi 2013 10.1016/j.chemgeo.2012.10.043	Solid-Melt	CBK addition	30-DEC-2019	NaN	NaN
S Cleft Dacite	Zircon		La	0.003	0.0015			Phenocryst-Matrix	Schmitt 2011 10.1016/j.epsl.2010.12.022	Solid-Melt	CBK addition	30-DEC-2019	65.25	5.3
S Cleft Dacite	Zircon		Ce	0.16	0.08			Phenocryst-Matrix	Schmitt 2011 10.1016/j.epsl.2010.12.022	Solid-Melt	CBK addition	30-DEC-2019	65.25	5.3
S Cleft Dacite	Zircon		Pr	0.024	0.012			Phenocryst-Matrix	Schmitt 2011 10.1016/j.epsl.2010.12.022	Solid-Melt	CBK addition	30-DEC-2019	65.25	5.3
S Cleft Dacite	Zircon		Nd	0.07	0.035			Phenocryst-Matrix	Schmitt 2011 10.1016/j.epsl.2010.12.022	Solid-Melt	CBK addition	30-DEC-2019	65.25	5.3
S Cleft Dacite	Zircon		Sm	0.61	0.305			Phenocryst-Matrix	Schmitt 2011 10.1016/j.epsl.2010.12.022	Solid-Melt	CBK addition	30-DEC-2019	65.25	5.3
S Cleft Dacite	Zircon		Eu	0.59	0.295			Phenocryst-Matrix	Schmitt 2011 10.1016/j.epsl.2010.12.022	Solid-Melt	CBK addition	30-DEC-2019	65.25	5.3
S Cleft Dacite	Zircon		Gd	3.9	1.95			Phenocryst-Matrix	Schmitt 2011 10.1016/j.epsl.2010.12.022	Solid-Melt	CBK addition	30-DEC-2019	65.25	5.3
S Cleft Dacite	Zircon		Tb	7.6	3.8			Phenocryst-Matrix	Schmitt 2011 10.1016/j.epsl.2010.12.022	Solid-Melt	CBK addition	30-DEC-2019	65.25	5.3
S Cleft Dacite	Zircon		Dy	14	7			Phenocryst-Matrix	Schmitt 2011 10.1016/j.epsl.2010.12.022	Solid-Melt	CBK addition	30-DEC-2019	65.25	5.3
S Cleft Dacite	Zircon		Ho	23	11.5			Phenocryst-Matrix	Schmitt 2011 10.1016/j.epsl.2010.12.022	Solid-Melt	CBK addition	30-DEC-2019	65.25	5.3
S Cleft Dacite	Zircon		Er	32	16			Phenocryst-Matrix	Schmitt 2011 10.1016/j.epsl.2010.12.022	Solid-Melt	CBK addition	30-DEC-2019	65.25	5.3
S Cleft Dacite	Zircon		Tm	58	29			Phenocryst-Matrix	Schmitt 2011 10.1016/j.epsl.2010.12.022	Solid-Melt	CBK addition	30-DEC-2019	65.25	5.3
S Cleft Dacite	Zircon		Yb	59	29.5			Phenocryst-Matrix	Schmitt 2011 10.1016/j.epsl.2010.12.022	Solid-Melt	CBK addition	30-DEC-2019	65.25	5.3
S Cleft Dacite	Zircon		Lu	71	35.5			Phenocryst-Matrix	Schmitt 2011 10.1016/j.epsl.2010.12.022	Solid-Melt	CBK addition	30-DEC-2019	65.25	5.3
HRL21 Highland Range volcanics	Zircon		Ti	0.011	0.00275			Phenocryst-Matrix	Claiborne 2018 10.1002/9781119227250.ch1 	Solid-Melt	CBK addition	30-DEC-2019	77.7	5
HRL21 Highland Range volcanics	Zircon		Nb	1.38	0.345			Phenocryst-Matrix	Claiborne 2018 10.1002/9781119227250.ch1 	Solid-Melt	CBK addition	30-DEC-2019	77.7	5
HRL21 Highland Range volcanics	Zircon		La	0.0024	0.0006			Phenocryst-Matrix	Claiborne 2018 10.1002/9781119227250.ch1 	Solid-Melt	CBK addition	30-DEC-2019	77.7	5
HRL21 Highland Range volcanics	Zircon		Ce	2.49	0.6225			Phenocryst-Matrix	Claiborne 2018 10.1002/9781119227250.ch1 	Solid-Melt	CBK addition	30-DEC-2019	77.7	5
HRL21 Highland Range volcanics	Zircon		Nd	0.078	0.0195			Phenocryst-Matrix	Claiborne 2018 10.1002/9781119227250.ch1 	Solid-Melt	CBK addition	30-DEC-2019	77.7	5
HRL21 Highland Range volcanics	Zircon		Sm	1.13	0.2825			Phenocryst-Matrix	Claiborne 2018 10.1002/9781119227250.ch1 	Solid-Melt	CBK addition	30-DEC-2019	77.7	5
HRL21 Highland Range volcanics	Zircon		Eu	2.52	0.63			Phenocryst-Matrix	Claiborne 2018 10.1002/9781119227250.ch1 	Solid-Melt	CBK addition	30-DEC-2019	77.7	5
HRL21 Highland Range volcanics	Zircon		Gd	13.46	3.365			Phenocryst-Matrix	Claiborne 2018 10.1002/9781119227250.ch1 	Solid-Melt	CBK addition	30-DEC-2019	77.7	5
HRL21 Highland Range volcanics	Zircon		Tb	34.19	8.5475			Phenocryst-Matrix	Claiborne 2018 10.1002/9781119227250.ch1 	Solid-Melt	CBK addition	30-DEC-2019	77.7	5
HRL21 Highland Range volcanics	Zircon		Dy	67.6	16.9			Phenocryst-Matrix	Claiborne 2018 10.1002/9781119227250.ch1 	Solid-Melt	CBK addition	30-DEC-2019	77.7	5
HRL21 Highland Range volcanics	Zircon		Y	121.1	30.275			Phenocryst-Matrix	Claiborne 2018 10.1002/9781119227250.ch1 	Solid-Melt	CBK addition	30-DEC-2019	77.7	5
HRL21 Highland Range volcanics	Zircon		Ho	134.3	33.575			Phenocryst-Matrix	Claiborne 2018 10.1002/9781119227250.ch1 	Solid-Melt	CBK addition	30-DEC-2019	77.7	5
HRL21 Highland Range volcanics	Zircon		Er	218.8	54.7			Phenocryst-Matrix	Claiborne 2018 10.1002/9781119227250.ch1 	Solid-Melt	CBK addition	30-DEC-2019	77.7	5
HRL21 Highland Range volcanics	Zircon		Tm	293.4	73.35			Phenocryst-Matrix	Claiborne 2018 10.1002/9781119227250.ch1 	Solid-Melt	CBK addition	30-DEC-2019	77.7	5
HRL21 Highland Range volcanics	Zircon		Yb	359	89.75			Phenocryst-Matrix	Claiborne 2018 10.1002/9781119227250.ch1 	Solid-Melt	CBK addition	30-DEC-2019	77.7	5
HRL21 Highland Range volcanics	Zircon		Lu	475.1	118.775			Phenocryst-Matrix	Claiborne 2018 10.1002/9781119227250.ch1 	Solid-Melt	CBK addition	30-DEC-2019	77.7	5
HRL21 Highland Range volcanics	Zircon		Hf	3850	962.5			Phenocryst-Matrix	Claiborne 2018 10.1002/9781119227250.ch1 	Solid-Melt	CBK addition	30-DEC-2019	77.7	5
HRL21 Highland Range volcanics	Zircon		Th	50.23	12.5575			Phenocryst-Matrix	Claiborne 2018 10.1002/9781119227250.ch1 	Solid-Melt	CBK addition	30-DEC-2019	77.7	5
HRL21 Highland Range volcanics	Zircon		U	148.4	37.1			Phenocryst-Matrix	Claiborne 2018 10.1002/9781119227250.ch1 	Solid-Melt	CBK addition	30-DEC-2019	77.7	5
HRL27 Highland Range volcanics	Zircon		Ti	0.016	0.004			Phenocryst-Matrix	Claiborne 2018 10.1002/9781119227250.ch1 	Solid-Melt	CBK addition	30-DEC-2019	75.5	5
HRL27 Highland Range volcanics	Zircon		Nb	0.18	0.045			Phenocryst-Matrix	Claiborne 2018 10.1002/9781119227250.ch1 	Solid-Melt	CBK addition	30-DEC-2019	75.5	5
HRL27 Highland Range volcanics	Zircon		La	0.0005	0.000125			Phenocryst-Matrix	Claiborne 2018 10.1002/9781119227250.ch1 	Solid-Melt	CBK addition	30-DEC-2019	75.5	5
HRL27 Highland Range volcanics	Zircon		Ce	0.37	0.0925			Phenocryst-Matrix	Claiborne 2018 10.1002/9781119227250.ch1 	Solid-Melt	CBK addition	30-DEC-2019	75.5	5
HRL27 Highland Range volcanics	Zircon		Nd	0.054	0.0135			Phenocryst-Matrix	Claiborne 2018 10.1002/9781119227250.ch1 	Solid-Melt	CBK addition	30-DEC-2019	75.5	5
HRL27 Highland Range volcanics	Zircon		Sm	0.61	0.1525			Phenocryst-Matrix	Claiborne 2018 10.1002/9781119227250.ch1 	Solid-Melt	CBK addition	30-DEC-2019	75.5	5
HRL27 Highland Range volcanics	Zircon		Eu	2.42	0.605			Phenocryst-Matrix	Claiborne 2018 10.1002/9781119227250.ch1 	Solid-Melt	CBK addition	30-DEC-2019	75.5	5
HRL27 Highland Range volcanics	Zircon		Gd	6.19	1.5475			Phenocryst-Matrix	Claiborne 2018 10.1002/9781119227250.ch1 	Solid-Melt	CBK addition	30-DEC-2019	75.5	5
HRL27 Highland Range volcanics	Zircon		Tb	13.83	3.4575			Phenocryst-Matrix	Claiborne 2018 10.1002/9781119227250.ch1 	Solid-Melt	CBK addition	30-DEC-2019	75.5	5
HRL27 Highland Range volcanics	Zircon		Dy	26.2	6.55			Phenocryst-Matrix	Claiborne 2018 10.1002/9781119227250.ch1 	Solid-Melt	CBK addition	30-DEC-2019	75.5	5
HRL27 Highland Range volcanics	Zircon		Y	45.7	11.425			Phenocryst-Matrix	Claiborne 2018 10.1002/9781119227250.ch1 	Solid-Melt	CBK addition	30-DEC-2019	75.5	5
HRL27 Highland Range volcanics	Zircon		Ho	50.5	12.625			Phenocryst-Matrix	Claiborne 2018 10.1002/9781119227250.ch1 	Solid-Melt	CBK addition	30-DEC-2019	75.5	5
HRL27 Highland Range volcanics	Zircon		Er	80.7	20.175			Phenocryst-Matrix	Claiborne 2018 10.1002/9781119227250.ch1 	Solid-Melt	CBK addition	30-DEC-2019	75.5	5
HRL27 Highland Range volcanics	Zircon		Tm	122.4	30.6			Phenocryst-Matrix	Claiborne 2018 10.1002/9781119227250.ch1 	Solid-Melt	CBK addition	30-DEC-2019	75.5	5
HRL27 Highland Range volcanics	Zircon		Yb	125	31.25			Phenocryst-Matrix	Claiborne 2018 10.1002/9781119227250.ch1 	Solid-Melt	CBK addition	30-DEC-2019	75.5	5
HRL27 Highland Range volcanics	Zircon		Lu	172	43			Phenocryst-Matrix	Claiborne 2018 10.1002/9781119227250.ch1 	Solid-Melt	CBK addition	30-DEC-2019	75.5	5
HRL27 Highland Range volcanics	Zircon		Hf	997	249.25			Phenocryst-Matrix	Claiborne 2018 10.1002/9781119227250.ch1 	Solid-Melt	CBK addition	30-DEC-2019	75.5	5
HRL27 Highland Range volcanics	Zircon		Th	4.52	1.13			Phenocryst-Matrix	Claiborne 2018 10.1002/9781119227250.ch1 	Solid-Melt	CBK addition	30-DEC-2019	75.5	5
HRL27 Highland Range volcanics	Zircon		U	16.3	4.075			Phenocryst-Matrix	Claiborne 2018 10.1002/9781119227250.ch1 	Solid-Melt	CBK addition	30-DEC-2019	75.5	5
KPST01 Peach Spring Tuff	Zircon		Ti	0.012	0.003			Phenocryst-Matrix	Claiborne 2018 10.1002/9781119227250.ch1 	Solid-Melt	CBK addition	30-DEC-2019	76.8	5
KPST01 Peach Spring Tuff	Zircon		Nb	0.35	0.0875			Phenocryst-Matrix	Claiborne 2018 10.1002/9781119227250.ch1 	Solid-Melt	CBK addition	30-DEC-2019	76.8	5
KPST01 Peach Spring Tuff	Zircon		La	0.0027	0.000675			Phenocryst-Matrix	Claiborne 2018 10.1002/9781119227250.ch1 	Solid-Melt	CBK addition	30-DEC-2019	76.8	5
KPST01 Peach Spring Tuff	Zircon		Ce	0.87	0.2175			Phenocryst-Matrix	Claiborne 2018 10.1002/9781119227250.ch1 	Solid-Melt	CBK addition	30-DEC-2019	76.8	5
KPST01 Peach Spring Tuff	Zircon		Nd	0.049	0.01225			Phenocryst-Matrix	Claiborne 2018 10.1002/9781119227250.ch1 	Solid-Melt	CBK addition	30-DEC-2019	76.8	5
KPST01 Peach Spring Tuff	Zircon		Sm	0.62	0.155			Phenocryst-Matrix	Claiborne 2018 10.1002/9781119227250.ch1 	Solid-Melt	CBK addition	30-DEC-2019	76.8	5
KPST01 Peach Spring Tuff	Zircon		Eu	3.09	0.7725			Phenocryst-Matrix	Claiborne 2018 10.1002/9781119227250.ch1 	Solid-Melt	CBK addition	30-DEC-2019	76.8	5
KPST01 Peach Spring Tuff	Zircon		Gd	6.79	1.6975			Phenocryst-Matrix	Claiborne 2018 10.1002/9781119227250.ch1 	Solid-Melt	CBK addition	30-DEC-2019	76.8	5
KPST01 Peach Spring Tuff	Zircon		Tb	14.52	3.63			Phenocryst-Matrix	Claiborne 2018 10.1002/9781119227250.ch1 	Solid-Melt	CBK addition	30-DEC-2019	76.8	5
KPST01 Peach Spring Tuff	Zircon		Dy	24.9	6.225			Phenocryst-Matrix	Claiborne 2018 10.1002/9781119227250.ch1 	Solid-Melt	CBK addition	30-DEC-2019	76.8	5
KPST01 Peach Spring Tuff	Zircon		Y	42.7	10.675			Phenocryst-Matrix	Claiborne 2018 10.1002/9781119227250.ch1 	Solid-Melt	CBK addition	30-DEC-2019	76.8	5
KPST01 Peach Spring Tuff	Zircon		Ho	50.1	12.525			Phenocryst-Matrix	Claiborne 2018 10.1002/9781119227250.ch1 	Solid-Melt	CBK addition	30-DEC-2019	76.8	5
KPST01 Peach Spring Tuff	Zircon		Er	83.9	20.975			Phenocryst-Matrix	Claiborne 2018 10.1002/9781119227250.ch1 	Solid-Melt	CBK addition	30-DEC-2019	76.8	5
KPST01 Peach Spring Tuff	Zircon		Tm	95.5	23.875			Phenocryst-Matrix	Claiborne 2018 10.1002/9781119227250.ch1 	Solid-Melt	CBK addition	30-DEC-2019	76.8	5
KPST01 Peach Spring Tuff	Zircon		Yb	114.4	28.6			Phenocryst-Matrix	Claiborne 2018 10.1002/9781119227250.ch1 	Solid-Melt	CBK addition	30-DEC-2019	76.8	5
KPST01 Peach Spring Tuff	Zircon		Lu	126.9	31.725			Phenocryst-Matrix	Claiborne 2018 10.1002/9781119227250.ch1 	Solid-Melt	CBK addition	30-DEC-2019	76.8	5
KPST01 Peach Spring Tuff	Zircon		Hf	2033	508.25			Phenocryst-Matrix	Claiborne 2018 10.1002/9781119227250.ch1 	Solid-Melt	CBK addition	30-DEC-2019	76.8	5
KPST01 Peach Spring Tuff	Zircon		Th	8.58	2.145			Phenocryst-Matrix	Claiborne 2018 10.1002/9781119227250.ch1 	Solid-Melt	CBK addition	30-DEC-2019	76.8	5
KPST01 Peach Spring Tuff	Zircon		U	30	7.5			Phenocryst-Matrix	Claiborne 2018 10.1002/9781119227250.ch1 	Solid-Melt	CBK addition	30-DEC-2019	76.8	5
SHL08-21Z Mt St Helens, Cougar stage	Zircon		Ti	0.006	0.0015			Phenocryst-Matrix	Claiborne 2018 10.1002/9781119227250.ch1 	Solid-Melt	CBK addition	30-DEC-2019	74.3	5
SHL08-21Z Mt St Helens, Cougar stage	Zircon		Nb	0.61	0.1525			Phenocryst-Matrix	Claiborne 2018 10.1002/9781119227250.ch1 	Solid-Melt	CBK addition	30-DEC-2019	74.3	5
SHL08-21Z Mt St Helens, Cougar stage	Zircon		La	0.0008	0.0002			Phenocryst-Matrix	Claiborne 2018 10.1002/9781119227250.ch1 	Solid-Melt	CBK addition	30-DEC-2019	74.3	5
SHL08-21Z Mt St Helens, Cougar stage	Zircon		Ce	0.44	0.11			Phenocryst-Matrix	Claiborne 2018 10.1002/9781119227250.ch1 	Solid-Melt	CBK addition	30-DEC-2019	74.3	5
SHL08-21Z Mt St Helens, Cougar stage	Zircon		Nd	0.131	0.03275			Phenocryst-Matrix	Claiborne 2018 10.1002/9781119227250.ch1 	Solid-Melt	CBK addition	30-DEC-2019	74.3	5
SHL08-21Z Mt St Helens, Cougar stage	Zircon		Sm	2.05	0.5125			Phenocryst-Matrix	Claiborne 2018 10.1002/9781119227250.ch1 	Solid-Melt	CBK addition	30-DEC-2019	74.3	5
SHL08-21Z Mt St Helens, Cougar stage	Zircon		Eu	1.66	0.415			Phenocryst-Matrix	Claiborne 2018 10.1002/9781119227250.ch1 	Solid-Melt	CBK addition	30-DEC-2019	74.3	5
SHL08-21Z Mt St Helens, Cougar stage	Zircon		Gd	25.79	6.4475			Phenocryst-Matrix	Claiborne 2018 10.1002/9781119227250.ch1 	Solid-Melt	CBK addition	30-DEC-2019	74.3	5
SHL08-21Z Mt St Helens, Cougar stage	Zircon		Tb	48.41	12.1025			Phenocryst-Matrix	Claiborne 2018 10.1002/9781119227250.ch1 	Solid-Melt	CBK addition	30-DEC-2019	74.3	5
SHL08-21Z Mt St Helens, Cougar stage	Zircon		Dy	94.6	23.65			Phenocryst-Matrix	Claiborne 2018 10.1002/9781119227250.ch1 	Solid-Melt	CBK addition	30-DEC-2019	74.3	5
SHL08-21Z Mt St Helens, Cougar stage	Zircon		Y	166.8	41.7			Phenocryst-Matrix	Claiborne 2018 10.1002/9781119227250.ch1 	Solid-Melt	CBK addition	30-DEC-2019	74.3	5
SHL08-21Z Mt St Helens, Cougar stage	Zircon		Ho	180.5	45.125			Phenocryst-Matrix	Claiborne 2018 10.1002/9781119227250.ch1 	Solid-Melt	CBK addition	30-DEC-2019	74.3	5
SHL08-21Z Mt St Helens, Cougar stage	Zircon		Er	312.3	78.075			Phenocryst-Matrix	Claiborne 2018 10.1002/9781119227250.ch1 	Solid-Melt	CBK addition	30-DEC-2019	74.3	5
SHL08-21Z Mt St Helens, Cougar stage	Zircon		Tm	447.7	111.925			Phenocryst-Matrix	Claiborne 2018 10.1002/9781119227250.ch1 	Solid-Melt	CBK addition	30-DEC-2019	74.3	5
SHL08-21Z Mt St Helens, Cougar stage	Zircon		Yb	534	133.5			Phenocryst-Matrix	Claiborne 2018 10.1002/9781119227250.ch1 	Solid-Melt	CBK addition	30-DEC-2019	74.3	5
SHL08-21Z Mt St Helens, Cougar stage	Zircon		Lu	752.5	188.125			Phenocryst-Matrix	Claiborne 2018 10.1002/9781119227250.ch1 	Solid-Melt	CBK addition	30-DEC-2019	74.3	5
SHL08-21Z Mt St Helens, Cougar stage	Zircon		Hf	6185	1546.25			Phenocryst-Matrix	Claiborne 2018 10.1002/9781119227250.ch1 	Solid-Melt	CBK addition	30-DEC-2019	74.3	5
SHL08-21Z Mt St Helens, Cougar stage	Zircon		Th	12.69	3.1725			Phenocryst-Matrix	Claiborne 2018 10.1002/9781119227250.ch1 	Solid-Melt	CBK addition	30-DEC-2019	74.3	5
SHL08-21Z Mt St Helens, Cougar stage	Zircon		U	68.9	17.225			Phenocryst-Matrix	Claiborne 2018 10.1002/9781119227250.ch1 	Solid-Melt	CBK addition	30-DEC-2019	74.3	5
SHL08-26Z Mt St Helens, Ape Canyon stage	Zircon		Ti	0.013	0.00325			Phenocryst-Matrix	Claiborne 2018 10.1002/9781119227250.ch1 	Solid-Melt	CBK addition	30-DEC-2019	76.6	5
SHL08-26Z Mt St Helens, Ape Canyon stage	Zircon		Nb	0.32	0.08			Phenocryst-Matrix	Claiborne 2018 10.1002/9781119227250.ch1 	Solid-Melt	CBK addition	30-DEC-2019	76.6	5
SHL08-26Z Mt St Helens, Ape Canyon stage	Zircon		La	0.004	0.001			Phenocryst-Matrix	Claiborne 2018 10.1002/9781119227250.ch1 	Solid-Melt	CBK addition	30-DEC-2019	76.6	5
SHL08-26Z Mt St Helens, Ape Canyon stage	Zircon		Ce	0.2	0.05			Phenocryst-Matrix	Claiborne 2018 10.1002/9781119227250.ch1 	Solid-Melt	CBK addition	30-DEC-2019	76.6	5
SHL08-26Z Mt St Helens, Ape Canyon stage	Zircon		Nd	0.021	0.00525			Phenocryst-Matrix	Claiborne 2018 10.1002/9781119227250.ch1 	Solid-Melt	CBK addition	30-DEC-2019	76.6	5
SHL08-26Z Mt St Helens, Ape Canyon stage	Zircon		Sm	0.39	0.0975			Phenocryst-Matrix	Claiborne 2018 10.1002/9781119227250.ch1 	Solid-Melt	CBK addition	30-DEC-2019	76.6	5
SHL08-26Z Mt St Helens, Ape Canyon stage	Zircon		Eu	1	0.25			Phenocryst-Matrix	Claiborne 2018 10.1002/9781119227250.ch1 	Solid-Melt	CBK addition	30-DEC-2019	76.6	5
SHL08-26Z Mt St Helens, Ape Canyon stage	Zircon		Gd	6.83	1.7075			Phenocryst-Matrix	Claiborne 2018 10.1002/9781119227250.ch1 	Solid-Melt	CBK addition	30-DEC-2019	76.6	5
SHL08-26Z Mt St Helens, Ape Canyon stage	Zircon		Tb		0			Phenocryst-Matrix	Claiborne 2018 10.1002/9781119227250.ch1 	Solid-Melt	CBK addition	30-DEC-2019	76.6	5
SHL08-26Z Mt St Helens, Ape Canyon stage	Zircon		Dy	43.2	10.8			Phenocryst-Matrix	Claiborne 2018 10.1002/9781119227250.ch1 	Solid-Melt	CBK addition	30-DEC-2019	76.6	5
SHL08-26Z Mt St Helens, Ape Canyon stage	Zircon		Y	76.7	19.175			Phenocryst-Matrix	Claiborne 2018 10.1002/9781119227250.ch1 	Solid-Melt	CBK addition	30-DEC-2019	76.6	5
SHL08-26Z Mt St Helens, Ape Canyon stage	Zircon		Ho		0			Phenocryst-Matrix	Claiborne 2018 10.1002/9781119227250.ch1 	Solid-Melt	CBK addition	30-DEC-2019	76.6	5
SHL08-26Z Mt St Helens, Ape Canyon stage	Zircon		Er	179.7	44.925			Phenocryst-Matrix	Claiborne 2018 10.1002/9781119227250.ch1 	Solid-Melt	CBK addition	30-DEC-2019	76.6	5
SHL08-26Z Mt St Helens, Ape Canyon stage	Zircon		Tm		0			Phenocryst-Matrix	Claiborne 2018 10.1002/9781119227250.ch1 	Solid-Melt	CBK addition	30-DEC-2019	76.6	5
SHL08-26Z Mt St Helens, Ape Canyon stage	Zircon		Yb	374.2	93.55			Phenocryst-Matrix	Claiborne 2018 10.1002/9781119227250.ch1 	Solid-Melt	CBK addition	30-DEC-2019	76.6	5
SHL08-26Z Mt St Helens, Ape Canyon stage	Zircon		Lu	488.2	122.05			Phenocryst-Matrix	Claiborne 2018 10.1002/9781119227250.ch1 	Solid-Melt	CBK addition	30-DEC-2019	76.6	5
SHL08-26Z Mt St Helens, Ape Canyon stage	Zircon		Hf	6424	1606			Phenocryst-Matrix	Claiborne 2018 10.1002/9781119227250.ch1 	Solid-Melt	CBK addition	30-DEC-2019	76.6	5
SHL08-26Z Mt St Helens, Ape Canyon stage	Zircon		Th	5.84	1.46			Phenocryst-Matrix	Claiborne 2018 10.1002/9781119227250.ch1 	Solid-Melt	CBK addition	30-DEC-2019	76.6	5
SHL08-26Z Mt St Helens, Ape Canyon stage	Zircon		U	90.1	22.525			Phenocryst-Matrix	Claiborne 2018 10.1002/9781119227250.ch1 	Solid-Melt	CBK addition	30-DEC-2019	76.6	5
SHL08-34Z Mt St Helens, Spirit Lake stage	Zircon		Ti	0.004	0.001			Phenocryst-Matrix	Claiborne 2018 10.1002/9781119227250.ch1 	Solid-Melt	CBK addition	30-DEC-2019	75.3	5
